sku,priceCents,nome,compareAtCents,shortBenefit,description,seoTitle,seoDescription
MEJOY-0044,2600,Saw Palmeto 160 mg,,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"SAW PALMETO 160 mg é uma fórmula manipulada pensada para apoiar saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: SAW PALMETO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Saw Palmeto 160 mg | MeJoy,Saw palmeto 160 mg. apoia saúde dos fios e do couro cabeludo com formulação direcionada. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0045,5400,"Trichoxidil 2,5% 60 mL",,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"TRICHOXIDIL 2,5% 60 mL é uma fórmula manipulada pensada para apoiar saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: TRICHOXIDIL 2,5%. Apresentação: solução para uso tópico (60 mL). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.","Trichoxidil 2,5% 60 mL | MeJoy","Trichoxidil 2,5% 60 mL. apoia saúde dos fios e do couro cabeludo com formulação direcionada. fórmula manipulada. entrega nacional. mejoy."
MEJOY-0046,14300,Upill Feminina,,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"UPILL FEMININA é uma fórmula manipulada pensada para apoiar saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: UPILL FEMININA. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Upill Feminina | MeJoy,Upill feminina. apoia saúde dos fios e do couro cabeludo com formulação direcionada. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0047,12000,Upill Men,,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"UPILL MEN é uma fórmula manipulada pensada para apoiar saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: UPILL MEN. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Upill Men | MeJoy,Upill men. apoia saúde dos fios e do couro cabeludo com formulação direcionada. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0048,9500,Akkermat 150 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"AKKERMAT 150 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: AKKERMAT. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Akkermat 150 mg | MeJoy,Akkermat 150 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0049,5700,Alfa Lipoico 300 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"ALFA LIPOICO 300 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: ALFA LIPOICO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Alfa Lipoico 300 mg | MeJoy,Alfa lipoico 300 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0050,6500,Cactin 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CACTIN 500 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CACTIN. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Cactin 500 mg | MeJoy,Cactin 500 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0051,4500,CafeíNa 420 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CAFEÍNA 420 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CAFEÍNA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CafeíNa 420 mg | MeJoy,Cafeína 420 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0052,2100,Cavalinha 100 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CAVALINHA 100 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CAVALINHA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Cavalinha 100 mg | MeJoy,Cavalinha 100 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0053,4500,Cha Verde (Ext S) 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CHA VERDE (EXT S) 500 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CHA VERDE (EXT S). Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Cha Verde (Ext S) 500 mg | MeJoy,Cha verde (ext s) 500 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0054,5600,Creatina 200 g,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CREATINA 200 g é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CREATINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Creatina 200 g | MeJoy,Creatina 200 g. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0055,7000,Curcuma 450 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CURCUMA 450 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CURCUMA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Curcuma 450 mg | MeJoy,Curcuma 450 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0056,2200,Garcinia Cambogia 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"GARCINIA CAMBOGIA 500 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: GARCINIA CAMBOGIA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Garcinia Cambogia 500 mg | MeJoy,Garcinia cambogia 500 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0057,4700,Ioimbina 5 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"Ioimbina 5 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: Ioimbina. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Ioimbina 5 mg | MeJoy,Ioimbina 5 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0058,2500,Ioimbina 5 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"Ioimbina 5 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: Ioimbina. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Ioimbina 5 mg | MeJoy,Ioimbina 5 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0059,3200,Ioimbina 5 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"Ioimbina 5 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: Ioimbina. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Ioimbina 5 mg | MeJoy,Ioimbina 5 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0060,4500,Ioimbina 10 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"Ioimbina 10 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: Ioimbina. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Ioimbina 10 mg | MeJoy,Ioimbina 10 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0061,6000,L-Carnitina 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"L-CARNITINA 500 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: L-CARNITINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",L-Carnitina 500 mg | MeJoy,L-carnitina 500 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0062,8700,Mitburn 50 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"MITBURN 50 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: MITBURN. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Mitburn 50 mg | MeJoy,Mitburn 50 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0063,15500,Mitburn 50 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"MITBURN 50 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: MITBURN. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Mitburn 50 mg | MeJoy,Mitburn 50 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0064,5500,Morosil 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"MOROSIL 500 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: MOROSIL. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Morosil 500 mg | MeJoy,Morosil 500 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0065,9500,Morosil 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"MOROSIL 500 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: MOROSIL. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Morosil 500 mg | MeJoy,Morosil 500 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0066,6700,Orlistat 120 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"ORLISTAT 120 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: ORLISTAT. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Orlistat 120 mg | MeJoy,Orlistat 120 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0067,2700,Picolinato Cromo 100 mcg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"PICOLINATO CROMO 100 mcg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: PICOLINATO CROMO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Picolinato Cromo 100 mcg | MeJoy,Picolinato cromo 100 mcg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0068,3500,Picolinato Cromo 350 mcg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"PICOLINATO CROMO 350 mcg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: PICOLINATO CROMO. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Picolinato Cromo 350 mcg | MeJoy,Picolinato cromo 350 mcg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0069,2000,Spirulina 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"SPIRULINA 500 mg é uma fórmula manipulada pensada para apoiar metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: SPIRULINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Spirulina 500 mg | MeJoy,Spirulina 500 mg. apoia metabolismo e controle de apetite com praticidade no dia a dia. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0070,12600,Acetil L-Carnitina + Ac Alfa Lipoico,,Apoia função hepática e processos naturais de detoxificação.,"ACETIL L-CARNITINA + AC ALFA LIPOICO é uma fórmula manipulada pensada para apoiar função hepática e processos naturais de detoxificação. Composição/ativo principal: ACETIL L-CARNITINA + AC ALFA LIPOICO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Acetil L-Carnitina + Ac Alfa Lipoico | MeJoy,Acetil l-carnitina + ac alfa lipoico. apoia função hepática e processos naturais de detoxificação. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0071,6400,Curcuma Com Pimenta Preta,,Apoia função hepática e processos naturais de detoxificação.,"CURCUMA COM PIMENTA PRETA é uma fórmula manipulada pensada para apoiar função hepática e processos naturais de detoxificação. Composição/ativo principal: CURCUMA COM PIMENTA PRETA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Curcuma Com Pimenta Preta | MeJoy,Curcuma com pimenta preta. apoia função hepática e processos naturais de detoxificação. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0072,9800,Resveratrol 250 mg,,Apoia função hepática e processos naturais de detoxificação.,"RESVERATROL 250 mg é uma fórmula manipulada pensada para apoiar função hepática e processos naturais de detoxificação. Composição/ativo principal: RESVERATROL. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Resveratrol 250 mg | MeJoy,Resveratrol 250 mg. apoia função hepática e processos naturais de detoxificação. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0073,5000,Silimarina 200 mg,,Apoia função hepática e processos naturais de detoxificação.,"SILIMARINA 200 mg é uma fórmula manipulada pensada para apoiar função hepática e processos naturais de detoxificação. Composição/ativo principal: SILIMARINA. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Silimarina 200 mg | MeJoy,Silimarina 200 mg. apoia função hepática e processos naturais de detoxificação. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0074,3200,Silimarina 200 mg,,Apoia função hepática e processos naturais de detoxificação.,"SILIMARINA 200 mg é uma fórmula manipulada pensada para apoiar função hepática e processos naturais de detoxificação. Composição/ativo principal: SILIMARINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Silimarina 200 mg | MeJoy,Silimarina 200 mg. apoia função hepática e processos naturais de detoxificação. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0075,5100,Silimarina + Metionina,,Apoia função hepática e processos naturais de detoxificação.,"SILIMARINA + METIONINA é uma fórmula manipulada pensada para apoiar função hepática e processos naturais de detoxificação. Composição/ativo principal: SILIMARINA + METIONINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Silimarina + Metionina | MeJoy,Silimarina + metionina. apoia função hepática e processos naturais de detoxificação. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0076,3400,Astaxantina 4 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"ASTAXANTINA 4 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: ASTAXANTINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Astaxantina 4 mg | MeJoy,Astaxantina 4 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0077,8000,Coenzima Q10 100 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"COENZIMA Q10 100 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: COENZIMA Q10. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Coenzima Q10 100 mg | MeJoy,Coenzima q10 100 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0078,5400,Coenzima Q10 100 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"COENZIMA Q10 100 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: COENZIMA Q10. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Coenzima Q10 100 mg | MeJoy,Coenzima q10 100 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0079,15500,Coenzima Q10 200 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"COENZIMA Q10 200 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: COENZIMA Q10. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Coenzima Q10 200 mg | MeJoy,Coenzima q10 200 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0080,3400,Complexo B,,Apoia defesa antioxidante e suporte ao sistema imune.,"COMPLEXO B é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: COMPLEXO B. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Complexo B | MeJoy,Complexo b. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0081,2600,Ferro 18 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"FERRO 18 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: FERRO. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Ferro 18 mg | MeJoy,Ferro 18 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0082,3300,Lactobacillus Reuteri 600 Mlh UFC,,Apoia defesa antioxidante e suporte ao sistema imune.,"LACTOBACILLUS REUTERI 600 MLH UFC é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: LACTOBACILLUS REUTERI. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Lactobacillus Reuteri 600 Mlh UFC | MeJoy,Lactobacillus reuteri 600 mlh UFC. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0083,2400,Lisina 500 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"LISINA 500 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: LISINA. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Lisina 500 mg | MeJoy,Lisina 500 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0084,4500,Multivitaminico Imune Of,,Apoia defesa antioxidante e suporte ao sistema imune.,"MULTIVITAMINICO IMUNE OF é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: MULTIVITAMINICO IMUNE OF. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Multivitaminico Imune Of | MeJoy,Multivitaminico imune of. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0085,4800,N-Acetilcisteína (NAC) 500 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"N-Acetilcisteína (NAC) 500 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: N-Acetilcisteína (NAC). Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",N-Acetilcisteína (NAC) 500 mg | MeJoy,N-Acetilcisteína (NAC) 500 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0086,7500,Óleo de Semente de Abóbora 1 g,,Apoia defesa antioxidante e suporte ao sistema imune.,"Óleo de Semente de Abóbora 1 g é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: Óleo de Semente de Abóbora. Apresentação: cápsulas (80 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Óleo de Semente de Abóbora 1 g | MeJoy,Óleo de Semente de Abóbora 1 g. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
MEJOY-0087,2500,Pinus Pinaster 150 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"PINUS PINASTER 150 mg é uma fórmula manipulada pensada para apoiar defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: PINUS PINASTER. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",Pinus Pinaster 150 mg | MeJoy,Pinus pinaster 150 mg. apoia defesa antioxidante e suporte ao sistema imune. fórmula manipulada. entrega nacional. mejoy.
