sku,priceCents,nome,compareAtCents,shortBenefit,description,seoTitle,seoDescription
MEJOY-0042,2600,PILL FOOD TURBINADO,,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"PILL FOOD TURBINADO é uma fórmula manipulada pensada para apoia saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: PILL FOOD TURBINADO. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",PILL FOOD TURBINADO | MeJoy,PILL FOOD TURBINADO. Apoia saúde dos fios e do couro cabeludo com formulação direcionada. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0043,5100,PILL FOOD TURBINADO,,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"PILL FOOD TURBINADO é uma fórmula manipulada pensada para apoia saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: PILL FOOD TURBINADO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",PILL FOOD TURBINADO | MeJoy,PILL FOOD TURBINADO. Apoia saúde dos fios e do couro cabeludo com formulação direcionada. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0044,2600,SAW PALMETO 160 mg,,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"SAW PALMETO 160 mg é uma fórmula manipulada pensada para apoia saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: SAW PALMETO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",SAW PALMETO 160 mg | MeJoy,SAW PALMETO 160 mg. Apoia saúde dos fios e do couro cabeludo com formulação direcionada. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0045,5400,"TRICHOXIDIL 2,5% 60 mL",,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"TRICHOXIDIL 2,5% 60 mL é uma fórmula manipulada pensada para apoia saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: TRICHOXIDIL 2,5%. Apresentação: solução para uso tópico (60 mL). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.","TRICHOXIDIL 2,5% 60 mL | MeJoy","TRICHOXIDIL 2,5% 60 mL. Apoia saúde dos fios e do couro cabeludo com formulação direcionada. Fórmula manipulada. Entrega nacional. MeJoy."
MEJOY-0046,14300,UPILL FEMININA,,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"UPILL FEMININA é uma fórmula manipulada pensada para apoia saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: UPILL FEMININA. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",UPILL FEMININA | MeJoy,UPILL FEMININA. Apoia saúde dos fios e do couro cabeludo com formulação direcionada. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0047,12000,UPILL MEN,,Apoia saúde dos fios e do couro cabeludo com formulação direcionada.,"UPILL MEN é uma fórmula manipulada pensada para apoia saúde dos fios e do couro cabeludo com formulação direcionada. Composição/ativo principal: UPILL MEN. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",UPILL MEN | MeJoy,UPILL MEN. Apoia saúde dos fios e do couro cabeludo com formulação direcionada. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0048,9500,AKKERMAT 150 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"AKKERMAT 150 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: AKKERMAT. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",AKKERMAT 150 mg | MeJoy,AKKERMAT 150 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0049,5700,ALFA LIPOICO 300 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"ALFA LIPOICO 300 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: ALFA LIPOICO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",ALFA LIPOICO 300 mg | MeJoy,ALFA LIPOICO 300 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0050,6500,CACTIN 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CACTIN 500 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CACTIN. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CACTIN 500 mg | MeJoy,CACTIN 500 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0051,4500,CAFEÍNA 420 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CAFEÍNA 420 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CAFEÍNA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CAFEÍNA 420 mg | MeJoy,CAFEÍNA 420 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0052,2100,CAVALINHA 100 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CAVALINHA 100 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CAVALINHA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CAVALINHA 100 mg | MeJoy,CAVALINHA 100 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0053,4500,CHA VERDE (EXT S) 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CHA VERDE (EXT S) 500 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CHA VERDE (EXT S). Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CHA VERDE (EXT S) 500 mg | MeJoy,CHA VERDE (EXT S) 500 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0054,5600,CREATINA 200 G,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CREATINA 200 G é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CREATINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CREATINA 200 G | MeJoy,CREATINA 200 G. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0055,7000,CURCUMA 450 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"CURCUMA 450 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: CURCUMA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CURCUMA 450 mg | MeJoy,CURCUMA 450 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0056,2200,GARCINIA CAMBOGIA 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"GARCINIA CAMBOGIA 500 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: GARCINIA CAMBOGIA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",GARCINIA CAMBOGIA 500 mg | MeJoy,GARCINIA CAMBOGIA 500 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0057,4700,IOIMBINA 5 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"IOIMBINA 5 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: IOIMBINA. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",IOIMBINA 5 mg | MeJoy,IOIMBINA 5 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0058,2500,IOIMBINA 5 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"IOIMBINA 5 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: IOIMBINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",IOIMBINA 5 mg | MeJoy,IOIMBINA 5 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0059,3200,IOIMBINA 5 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"IOIMBINA 5 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: IOIMBINA. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",IOIMBINA 5 mg | MeJoy,IOIMBINA 5 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0060,4500,IOMBINA 10 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"IOMBINA 10 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: IOMBINA. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",IOMBINA 10 mg | MeJoy,IOMBINA 10 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0061,6000,L-CARNITINA 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"L-CARNITINA 500 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: L-CARNITINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",L-CARNITINA 500 mg | MeJoy,L-CARNITINA 500 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0062,8700,MITBURN 50 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"MITBURN 50 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: MITBURN. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",MITBURN 50 mg | MeJoy,MITBURN 50 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0063,15500,MITBURN 50 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"MITBURN 50 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: MITBURN. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",MITBURN 50 mg | MeJoy,MITBURN 50 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0064,5500,MOROSIL 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"MOROSIL 500 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: MOROSIL. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",MOROSIL 500 mg | MeJoy,MOROSIL 500 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0065,9500,MOROSIL 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"MOROSIL 500 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: MOROSIL. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",MOROSIL 500 mg | MeJoy,MOROSIL 500 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0066,6700,ORLISTAT 120 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"ORLISTAT 120 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: ORLISTAT. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",ORLISTAT 120 mg | MeJoy,ORLISTAT 120 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0067,2700,PICOLINATO CROMO 100 mcg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"PICOLINATO CROMO 100 mcg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: PICOLINATO CROMO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",PICOLINATO CROMO 100 mcg | MeJoy,PICOLINATO CROMO 100 mcg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0068,3500,PICOLINATO CROMO 350 mcg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"PICOLINATO CROMO 350 mcg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: PICOLINATO CROMO. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",PICOLINATO CROMO 350 mcg | MeJoy,PICOLINATO CROMO 350 mcg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0069,2000,SPIRULINA 500 mg,,Apoia metabolismo e controle de apetite com praticidade no dia a dia.,"SPIRULINA 500 mg é uma fórmula manipulada pensada para apoia metabolismo e controle de apetite com praticidade no dia a dia. Composição/ativo principal: SPIRULINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",SPIRULINA 500 mg | MeJoy,SPIRULINA 500 mg. Apoia metabolismo e controle de apetite com praticidade no dia a dia. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0070,12600,ACETIL L-CARNITINA + AC ALFA LIPOICO,,Apoia função hepática e processos naturais de detoxificação.,"ACETIL L-CARNITINA + AC ALFA LIPOICO é uma fórmula manipulada pensada para apoia função hepática e processos naturais de detoxificação. Composição/ativo principal: ACETIL L-CARNITINA + AC ALFA LIPOICO. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",ACETIL L-CARNITINA + AC ALFA LIPOICO | MeJoy,ACETIL L-CARNITINA + AC ALFA LIPOICO. Apoia função hepática e processos naturais de detoxificação. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0071,6400,CURCUMA COM PIMENTA PRETA,,Apoia função hepática e processos naturais de detoxificação.,"CURCUMA COM PIMENTA PRETA é uma fórmula manipulada pensada para apoia função hepática e processos naturais de detoxificação. Composição/ativo principal: CURCUMA COM PIMENTA PRETA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",CURCUMA COM PIMENTA PRETA | MeJoy,CURCUMA COM PIMENTA PRETA. Apoia função hepática e processos naturais de detoxificação. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0072,9800,RESVERATROL 250 mg,,Apoia função hepática e processos naturais de detoxificação.,"RESVERATROL 250 mg é uma fórmula manipulada pensada para apoia função hepática e processos naturais de detoxificação. Composição/ativo principal: RESVERATROL. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",RESVERATROL 250 mg | MeJoy,RESVERATROL 250 mg. Apoia função hepática e processos naturais de detoxificação. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0073,5000,SILIMARINA 200 mg,,Apoia função hepática e processos naturais de detoxificação.,"SILIMARINA 200 mg é uma fórmula manipulada pensada para apoia função hepática e processos naturais de detoxificação. Composição/ativo principal: SILIMARINA. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",SILIMARINA 200 mg | MeJoy,SILIMARINA 200 mg. Apoia função hepática e processos naturais de detoxificação. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0074,3200,SILIMARINA 200 mg,,Apoia função hepática e processos naturais de detoxificação.,"SILIMARINA 200 mg é uma fórmula manipulada pensada para apoia função hepática e processos naturais de detoxificação. Composição/ativo principal: SILIMARINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",SILIMARINA 200 mg | MeJoy,SILIMARINA 200 mg. Apoia função hepática e processos naturais de detoxificação. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0075,5100,SILIMARINA + METIONINA,,Apoia função hepática e processos naturais de detoxificação.,"SILIMARINA + METIONINA é uma fórmula manipulada pensada para apoia função hepática e processos naturais de detoxificação. Composição/ativo principal: SILIMARINA + METIONINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",SILIMARINA + METIONINA | MeJoy,SILIMARINA + METIONINA. Apoia função hepática e processos naturais de detoxificação. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0076,3400,ASTAXANTINA 4 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"ASTAXANTINA 4 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: ASTAXANTINA. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",ASTAXANTINA 4 mg | MeJoy,ASTAXANTINA 4 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0077,8000,COENZIMA Q10 100 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"COENZIMA Q10 100 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: COENZIMA Q10. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",COENZIMA Q10 100 mg | MeJoy,COENZIMA Q10 100 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0078,5400,COENZIMA Q10 100 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"COENZIMA Q10 100 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: COENZIMA Q10. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",COENZIMA Q10 100 mg | MeJoy,COENZIMA Q10 100 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0079,15500,COENZIMA Q10 200 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"COENZIMA Q10 200 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: COENZIMA Q10. Apresentação: cápsulas (120 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",COENZIMA Q10 200 mg | MeJoy,COENZIMA Q10 200 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0080,3400,COMPLEXO B,,Apoia defesa antioxidante e suporte ao sistema imune.,"COMPLEXO B é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: COMPLEXO B. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",COMPLEXO B | MeJoy,COMPLEXO B. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0081,2600,FERRO 18 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"FERRO 18 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: FERRO. Apresentação: cápsulas (90 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",FERRO 18 mg | MeJoy,FERRO 18 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0082,3300,LACTOBACILLUS REUTERI 600 MLH UFC,,Apoia defesa antioxidante e suporte ao sistema imune.,"LACTOBACILLUS REUTERI 600 MLH UFC é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: LACTOBACILLUS REUTERI. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",LACTOBACILLUS REUTERI 600 MLH UFC | MeJoy,LACTOBACILLUS REUTERI 600 MLH UFC. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0083,2400,LISINA 500 mg,,Apoia defesa antioxidante e suporte ao sistema imune.,"LISINA 500 mg é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: LISINA. Apresentação: cápsulas (30 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",LISINA 500 mg | MeJoy,LISINA 500 mg. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
MEJOY-0084,4500,MULTIVITAMINICO IMUNE OF,,Apoia defesa antioxidante e suporte ao sistema imune.,"MULTIVITAMINICO IMUNE OF é uma fórmula manipulada pensada para apoia defesa antioxidante e suporte ao sistema imune. Composição/ativo principal: MULTIVITAMINICO IMUNE OF. Apresentação: cápsulas (60 cápsulas). Modo de uso: utilize conforme orientação de profissional de saúde. Cuidados: gestantes, lactantes e crianças devem consultar médico antes do uso. Este produto não substitui uma alimentação equilibrada e hábitos saudáveis.",MULTIVITAMINICO IMUNE OF | MeJoy,MULTIVITAMINICO IMUNE OF. Apoia defesa antioxidante e suporte ao sistema imune. Fórmula manipulada. Entrega nacional. MeJoy.
